Geography,Date,Type,Percent Change from Baseline,ID Geography
California,5/29/20,Grocery and Pharmacy,-8,04000US06
California,5/30/20,Grocery and Pharmacy,-7,04000US06
California,5/31/20,Grocery and Pharmacy,-13,04000US06
California,6/1/20,Grocery and Pharmacy,-12,04000US06
California,6/2/20,Grocery and Pharmacy,-6,04000US06
California,6/3/20,Grocery and Pharmacy,-3,04000US06
California,6/4/20,Grocery and Pharmacy,-3,04000US06
California,6/5/20,Grocery and Pharmacy,-5,04000US06
California,6/6/20,Grocery and Pharmacy,-4,04000US06
California,6/7/20,Grocery and Pharmacy,-7,04000US06
California,6/8/20,Grocery and Pharmacy,-7,04000US06
California,6/9/20,Grocery and Pharmacy,-4,04000US06
California,6/10/20,Grocery and Pharmacy,-5,04000US06
California,6/11/20,Grocery and Pharmacy,-5,04000US06
California,6/12/20,Grocery and Pharmacy,-6,04000US06
California,6/13/20,Grocery and Pharmacy,-4,04000US06
California,6/14/20,Grocery and Pharmacy,-8,04000US06
California,6/15/20,Grocery and Pharmacy,-8,04000US06
California,6/16/20,Grocery and Pharmacy,-5,04000US06
California,6/17/20,Grocery and Pharmacy,-6,04000US06
California,6/18/20,Grocery and Pharmacy,-5,04000US06
California,6/19/20,Grocery and Pharmacy,-4,04000US06
California,6/20/20,Grocery and Pharmacy,1,04000US06
California,6/21/20,Grocery and Pharmacy,-4,04000US06
California,6/22/20,Grocery and Pharmacy,-11,04000US06
California,6/23/20,Grocery and Pharmacy,-7,04000US06
California,6/24/20,Grocery and Pharmacy,-8,04000US06
California,6/25/20,Grocery and Pharmacy,-7,04000US06
California,6/26/20,Grocery and Pharmacy,-7,04000US06
California,6/27/20,Grocery and Pharmacy,-6,04000US06
California,6/28/20,Grocery and Pharmacy,-11,04000US06
California,6/29/20,Grocery and Pharmacy,-9,04000US06
California,6/30/20,Grocery and Pharmacy,-7,04000US06
California,7/1/20,Grocery and Pharmacy,-4,04000US06
California,7/2/20,Grocery and Pharmacy,2,04000US06
California,7/3/20,Grocery and Pharmacy,8,04000US06
California,7/4/20,Grocery and Pharmacy,-5,04000US06
California,7/5/20,Grocery and Pharmacy,-17,04000US06
California,7/6/20,Grocery and Pharmacy,-7,04000US06
California,7/7/20,Grocery and Pharmacy,-5,04000US06
California,7/8/20,Grocery and Pharmacy,-6,04000US06
California,7/9/20,Grocery and Pharmacy,-5,04000US06
California,7/10/20,Grocery and Pharmacy,-6,04000US06
California,7/11/20,Grocery and Pharmacy,-5,04000US06
California,7/12/20,Grocery and Pharmacy,-9,04000US06
California,7/13/20,Grocery and Pharmacy,-8,04000US06
California,7/14/20,Grocery and Pharmacy,-6,04000US06
California,7/15/20,Grocery and Pharmacy,-7,04000US06
California,7/16/20,Grocery and Pharmacy,-7,04000US06
California,7/17/20,Grocery and Pharmacy,-7,04000US06
California,7/18/20,Grocery and Pharmacy,-6,04000US06
California,7/19/20,Grocery and Pharmacy,-10,04000US06
California,7/20/20,Grocery and Pharmacy,-10,04000US06
California,7/21/20,Grocery and Pharmacy,-8,04000US06
California,7/22/20,Grocery and Pharmacy,-9,04000US06
California,7/23/20,Grocery and Pharmacy,-8,04000US06
California,7/24/20,Grocery and Pharmacy,-8,04000US06
California,7/25/20,Grocery and Pharmacy,-6,04000US06
California,7/26/20,Grocery and Pharmacy,-10,04000US06
California,7/27/20,Grocery and Pharmacy,-10,04000US06
California,7/28/20,Grocery and Pharmacy,-9,04000US06
California,7/29/20,Grocery and Pharmacy,-9,04000US06
California,7/30/20,Grocery and Pharmacy,-8,04000US06
California,7/31/20,Grocery and Pharmacy,-7,04000US06
California,8/1/20,Grocery and Pharmacy,-4,04000US06
California,8/2/20,Grocery and Pharmacy,-9,04000US06
California,8/3/20,Grocery and Pharmacy,-7,04000US06
California,8/4/20,Grocery and Pharmacy,-6,04000US06
California,8/5/20,Grocery and Pharmacy,-8,04000US06
California,8/6/20,Grocery and Pharmacy,-7,04000US06
California,8/7/20,Grocery and Pharmacy,-7,04000US06
California,2/15/20,Parks,19,04000US06
California,2/16/20,Parks,31,04000US06
California,2/17/20,Parks,44,04000US06
California,2/18/20,Parks,16,04000US06
California,2/19/20,Parks,13,04000US06
California,2/20/20,Parks,12,04000US06
California,2/21/20,Parks,8,04000US06
California,2/22/20,Parks,-3,04000US06
California,2/23/20,Parks,16,04000US06
California,2/24/20,Parks,12,04000US06
California,2/25/20,Parks,20,04000US06
California,2/26/20,Parks,16,04000US06
California,2/27/20,Parks,14,04000US06
California,2/28/20,Parks,10,04000US06
California,2/29/20,Parks,15,04000US06
California,3/1/20,Parks,-4,04000US06
California,3/2/20,Parks,8,04000US06
California,3/3/20,Parks,30,04000US06
California,3/4/20,Parks,15,04000US06
California,3/5/20,Parks,11,04000US06
California,3/6/20,Parks,7,04000US06
California,3/7/20,Parks,0,04000US06
California,3/8/20,Parks,11,04000US06
California,3/9/20,Parks,12,04000US06
California,3/10/20,Parks,-10,04000US06
California,3/11/20,Parks,12,04000US06
California,3/12/20,Parks,-15,04000US06
California,3/13/20,Parks,-20,04000US06
California,3/14/20,Parks,-37,04000US06
California,3/15/20,Parks,-25,04000US06
California,3/16/20,Parks,-27,04000US06
California,3/17/20,Parks,-12,04000US06
California,3/18/20,Parks,-20,04000US06
California,3/19/20,Parks,-20,04000US06
California,3/20/20,Parks,-22,04000US06
California,3/21/20,Parks,-22,04000US06
California,3/22/20,Parks,-24,04000US06
California,3/23/20,Parks,-28,04000US06
California,3/24/20,Parks,-31,04000US06
California,3/25/20,Parks,-30,04000US06
California,3/26/20,Parks,-28,04000US06
California,3/27/20,Parks,-29,04000US06
California,3/28/20,Parks,-48,04000US06
California,3/29/20,Parks,-38,04000US06
California,3/30/20,Parks,-24,04000US06
California,3/31/20,Parks,-23,04000US06
California,4/1/20,Parks,-25,04000US06
California,4/2/20,Parks,-30,04000US06
California,4/3/20,Parks,-31,04000US06
California,4/4/20,Parks,-54,04000US06
California,4/5/20,Parks,-61,04000US06
California,4/6/20,Parks,-54,04000US06
California,4/7/20,Parks,-41,04000US06
California,4/8/20,Parks,-43,04000US06
California,4/9/20,Parks,-54,04000US06
California,4/10/20,Parks,-44,04000US06
California,4/11/20,Parks,-46,04000US06
California,4/12/20,Parks,-55,04000US06
California,4/13/20,Parks,-36,04000US06
California,4/14/20,Parks,-25,04000US06
California,4/15/20,Parks,-28,04000US06
California,4/16/20,Parks,-34,04000US06
California,4/17/20,Parks,-39,04000US06
California,4/18/20,Parks,-47,04000US06
California,4/19/20,Parks,-39,04000US06
California,4/20/20,Parks,-34,04000US06
California,4/21/20,Parks,-25,04000US06
California,4/22/20,Parks,-25,04000US06
California,4/23/20,Parks,-28,04000US06
California,4/24/20,Parks,-29,04000US06
California,4/25/20,Parks,-35,04000US06
California,4/26/20,Parks,-31,04000US06
California,4/27/20,Parks,-23,04000US06
California,4/28/20,Parks,-19,04000US06
California,4/29/20,Parks,-27,04000US06
California,4/30/20,Parks,-24,04000US06
California,5/1/20,Parks,-23,04000US06
